,Video Number,Title,Date Published,Views,Likes,Auther,Comment
299,16,What Happens When the iPhone Peaks?,2022-04-29,3891738,150439,Andy Lund,"Smartphones were exciting about ten years ago. But let's face it, every phone since the first iPhone has had incremental upgrades. Remember the first iPhone only had 2G. The second one had 3G. The next big change was the design of the iPhone 4 in 2010.

The iPhone 5 in 2012 brought a bigger screen. The iPhone 6 was another design refresh. The next big change outside the yearly chip upgrades was the iPhone X which was a big design upgrade and came with FaceID.

The iPhone 12 saw a move back to the design language of the iPhone 4 & 5. So really there has been mostly incremental change since the first iPhone!
      "
300,16,What Happens When the iPhone Peaks?,2022-04-29,3891738,150439,,"this was such a treat. There really is something extra cool about card magic being done in this new form.
Also does David Blaine just use his card decks for everything? He's writing on them like a notepad lol.  Does he own toilet paper? or just cards?"
301,16,What Happens When the iPhone Peaks?,2022-04-29,3891738,150439,,It's impossible to watch this without a big smile throughout the whole thing. So good man!
302,16,What Happens When the iPhone Peaks?,2022-04-29,3891738,150439,,This one was pure magic! Thank you for bringing a huge smile to my face!
303,16,What Happens When the iPhone Peaks?,2022-04-29,3891738,150439,,"Ugh this video had it ALL

Also so cool to see the mutual respect they have for each other. The mention of the street magic was maybe my first introduction to David Blaine! CHEEZ-ITS!!!!"
304,16,What Happens When the iPhone Peaks?,2022-04-29,3891738,150439,,The collab we didn't know we needed 
305,16,What Happens When the iPhone Peaks?,2022-04-29,3891738,150439,Noshua Setzer,"This video is unexpected on so many different levels, and I'm having an emotional reaction right now. 

The magic was mind-blowing (obviously), but the fact that the video is just so wholesome (and novel in so many ways) is really going to cement this as one of the greatest MKBHD videos of all time."
306,16,What Happens When the iPhone Peaks?,2022-04-29,3891738,150439,,You completely made my entire month with this 
307,16,What Happens When the iPhone Peaks?,2022-04-29,3891738,150439,,This was so fun to watch. Great job Marques!
308,16,What Happens When the iPhone Peaks?,2022-04-29,3891738,150439,,"This was so good, my gosh! Cannot wait for this class!!"
309,16,What Happens When the iPhone Peaks?,2022-04-29,3891738,150439,Tompgun,The pure joy David shows everytime you do the trick is amazing. He really loves to entertain people with magic.
310,16,What Happens When the iPhone Peaks?,2022-04-29,3891738,150439,,I used to be an illusionist and David Blaine is one of my fav!
311,16,What Happens When the iPhone Peaks?,2022-04-29,3891738,150439,Sonny,"I’ve literally been on a kick of watching David Blaine videos in the past few days bc I randomly started discussing magicians with a friend of mine for NO REASON. So the fact that you, as one of my favorite YouTubers that I watch all the time, are uploading a vid with him feels like some kind of elaborate magic trick to me rn lmao"
312,16,What Happens When the iPhone Peaks?,2022-04-29,3891738,150439,,"I grew up watching David's Street Magic video over and over and over... crazy cool to see these worlds colliding (magic, youtube, tech, mkbhd)"
313,16,What Happens When the iPhone Peaks?,2022-04-29,3891738,150439,Mark de Castro,It's been 20 or so years and my man DB is still blowing my mind with his magic tricks. He's the GOAT magician.
314,16,What Happens When the iPhone Peaks?,2022-04-29,3891738,150439,,ah! the wonder of magic. I love stuff like this!!
315,17,David Blaine Teaches Me Magic!,2022-04-25,1168192,60977,TheSquatch,"I think the coolest thing about all of this is that even though David has been in the game for so long, he still smiles wide every time someone is amazed by the tricks. I love that."
316,17,David Blaine Teaches Me Magic!,2022-04-25,1168192,60977,AI Pilot,"One of the best parts about magic is the reactions people give. I’m glad that this subject was touched upon.

I’m a huge fan of David and loved this so much. This video is epic!"
317,17,David Blaine Teaches Me Magic!,2022-04-25,1168192,60977,Saul Gonzalez,I LOVE this type of video with small breaks of the podcast that include the guest so much. Please do more of these types of videos!
318,17,David Blaine Teaches Me Magic!,2022-04-25,1168192,60977,keepmovingforward323,"When a great creator makes the content they are personally interested in, it is just pure joy to watch. Thank you for doing this."
319,17,David Blaine Teaches Me Magic!,2022-04-25,1168192,60977,Archit Harsh,"This has to be the most fun video I have watched in recent time, hands down! Marques, loved your delivery while performing magic. You were smooth, man! Loved it!"
320,17,David Blaine Teaches Me Magic!,2022-04-25,1168192,60977,Lincoln Martin,"I honestly wished that car companies made classic electric cars, for production. It would be so amazing to see a electric 1970 Mustang or a electric 1972 Chevelle."
321,17,David Blaine Teaches Me Magic!,2022-04-25,1168192,60977,Nathan Coulombe,"This is by far, hands-down, the best looking electric vehicle I’ve seen to date"
322,17,David Blaine Teaches Me Magic!,2022-04-25,1168192,60977,Ian Baird,"This makes me violently angry, because I've never seen a vehicle that so perfectly encapsulates everything I could ever want, while also being something so impossible to get that I can't even allow myself to dream of owning one."
323,17,David Blaine Teaches Me Magic!,2022-04-25,1168192,60977,Aaqil Nizam,"being a younger person who didnt really see these types of cars in their time, i absolutely love the idea of old cars with new ev drive"
324,17,David Blaine Teaches Me Magic!,2022-04-25,1168192,60977,Shybzrk,"This is my favorite EV I've ever seen. I love the look of older trucks but want the modern interior, specs & functionality. They release it and I 100% will buy it"
325,17,David Blaine Teaches Me Magic!,2022-04-25,1168192,60977,,This truck looks SSSOOO much better then Tesla's Cyber Truck! Elon Musk take notes! 😂
326,17,David Blaine Teaches Me Magic!,2022-04-25,1168192,60977,,I wish they mass produced this. I would buy one instantly. It also has a larger bed than almost any electric truck out there!
327,17,David Blaine Teaches Me Magic!,2022-04-25,1168192,60977,Varangian af Scaniae,"I could easily see myself buying a car/truck like this new if they were made. I love the look of old cars, much more than the modern ones. But I don't think a car company have the guts to release a car that looks ""ancient"" today."
328,17,David Blaine Teaches Me Magic!,2022-04-25,1168192,60977,Trinity Gamer,This truck is currently at my place of work! It's an amazing thing to see! I enjoyed working on it and driving it! I'm glad that you enjoyed it as well!
329,17,David Blaine Teaches Me Magic!,2022-04-25,1168192,60977,concentr8s,"This feels like ""nostalgic tech"" to me. It reminds me of the tech seen in the movie ""Her"", where technological innovations no longer need to prove they are advanced through cold, sleek appearances and instead return to a more familiar, warm aesthetic (which is much more comfortable and inviting imo)."
330,17,David Blaine Teaches Me Magic!,2022-04-25,1168192,60977,Joseph Akobundu,"This is amazing! Albeit I didn’t get the opportunity to drive the original 1978 model, I can imagine how cool a truck it was at the time. Electrify everything, with custom matte black wraps and wheels. 

Sometimes, we go backward in order to take a massive step forward. S/O to Ford. Please reconsider shipping this!"
331,17,David Blaine Teaches Me Magic!,2022-04-25,1168192,60977,dcbel,"This is a beautiful mix of the past and the future in the same car!

As conversions are gaining in popularity, we will definitely see more old models turning electric, but this one is bringing it to another level!"
332,17,David Blaine Teaches Me Magic!,2022-04-25,1168192,60977,Jeff Eison,"That is by far the coolest electric vehicle, if Ford actually produced these I would be down to buy one!"
333,17,David Blaine Teaches Me Magic!,2022-04-25,1168192,60977,Mud Duck,"Truck looks so sick! I want one. Two areas of concern:

1: What kind of process would it be to clean this truck? Would there need to be extra caution exercised b/c of potential water exposure to electrical components? "
334,17,David Blaine Teaches Me Magic!,2022-04-25,1168192,60977,,"I clicked this video thinking it would be an Electric Car that they made in 1978 but didn’t get attention🤦🏾‍♂️ Meanwhile, It’s actually an Electric Car, that they made in 1978. I would definitely love to see the BTS of this video 🙌🏾🙌🏾"
335,17,David Blaine Teaches Me Magic!,2022-04-25,1168192,60977,David Schmidt,"Marues, very well done review, articulate and enjoyable. It was interesting to hear a young guy describe the 'old-school' stuff...the door-hold-open mechnism, the visors, the crank-up windows, etc. Yep, that's the stuff your dad and all of us grew up on!  I would have preferred a bit more on the tech-specs, but otherwise, good job!"
336,18,Ford's Coolest Electric Truck is from 1978!,2022-04-18,1540958,94921,KaosNinja117,That truck is a beautiful fever dream of new and old. Love it! I hope they make them production.
337,18,Ford's Coolest Electric Truck is from 1978!,2022-04-18,1540958,94921,Brynn Stanning,"Wow that is so awesome!!!!
I love it when auto makers mix the old with the new. 
Some of the old classics are just such beautiful pieces of art, and exciting projects like this are a way of keeping those old visions and amazing machines alive."
338,18,Ford's Coolest Electric Truck is from 1978!,2022-04-18,1540958,94921,Jehu,Making old cars into EV's could definitely be a thing companies do. I love it.
339,18,Ford's Coolest Electric Truck is from 1978!,2022-04-18,1540958,94921,Akhenatonio,This was so awesome for Ford Motor Co. to do.  Kudos.  I would like to know if there is a business to convert old combustion vehicles to electric.
340,18,Ford's Coolest Electric Truck is from 1978!,2022-04-18,1540958,94921,Maestrotaku 004,"Really want to see more revisits of previous phones for commentaries like this, I'm glad you dedicated time to deliver this to us"
341,18,Ford's Coolest Electric Truck is from 1978!,2022-04-18,1540958,94921,braxton298,"The lack of follow up/""how they age"" reviews is a huge Blindspot in the tech reviewer circles. Certain androids age way better than others and now that upgrade cycles are longer and specs stay relevant for longer, this is hugely important. Bravo; keep it up!"
342,18,Ford's Coolest Electric Truck is from 1978!,2022-04-18,1540958,94921,Timewaits4no1,"As a music head, I seriously wish LG would get back in the game. I think they would really stand out now in the market with their expandable memory, headphone jack, quad dac, etc. That being said, I had to move on from my LG V50(which I love), since T-mobile shut down the Sprint network. My choices were either the S21 fe, or the Pixel6 Pro. I took a shot on the 6Pro, so we'll see how it goes. Either way, it was completely free to me so I can't lose. Worse case scenario, I'll rock it for 6-12mos and if I hate it, I'll just sell it and put it towards something else"
343,18,Ford's Coolest Electric Truck is from 1978!,2022-04-18,1540958,94921,Suddenly Solo,Thanks for your review. I got the Pixel 6 a few months back and immediately had problems with it restarting by itself and a few other glitches. I exchanged it for another Pixel 6 and I am happy with it. It does everything I need it to do.
344,18,Ford's Coolest Electric Truck is from 1978!,2022-04-18,1540958,94921,Happymadden,I'm really surprised you're dealing with those issues. I've had the phone since November and use it all the time for my job. I haven't come across any bugs let alone the ones you listed off.
345,18,Ford's Coolest Electric Truck is from 1978!,2022-04-18,1540958,94921,RobDog,"I rocked a 3a for a while (when it was still fairly recent). I found the selling point for me- stock android, had slowly gotten worse and worse over time with more pointless changes to the ui. Gradually got harder to navigate, and ultimately just buggy as hell. Which I'm sure some of that could be attributed to aging hardware, but some of Google's UI changes had me banging my head against a wall."
346,18,Ford's Coolest Electric Truck is from 1978!,2022-04-18,1540958,94921,,"Still rocking the Pixel 5 here and love the 'on the back' fingerprint sensor. Feels like the most logical place to put one and the recessed circle guides your finger into the sensor. Alas, I think such a design has had its day."
347,18,Ford's Coolest Electric Truck is from 1978!,2022-04-18,1540958,94921,Ravi Rajyaguru,"Can't say about other Pixel phones, but I have a 4A 5G since a year, and it didn't have any hardware/software issues. Apart from horrible Android 12 UI, the Pixel experience for me, has been great "
348,18,Ford's Coolest Electric Truck is from 1978!,2022-04-18,1540958,94921,Will Daley,"I really don't understand this. I've had my P6P since late November and it's been great. The only issue at all was the fingerprint sensor sometimes not registering a print at the beginning but with every update it's gotten a little better. Now it works fine. It's an optical sensor so it's never going to be instantaneous like an ultrasonic, you need to leave your finger on the screen for a little bit. I'd like if the phone had face unlock just because I like that feature. Other than that I love this phone. Use it every day all day and it's been solid for me. Like someone else said, I wonder if there are bad batches out there to account for all the complaints?"
349,18,Ford's Coolest Electric Truck is from 1978!,2022-04-18,1540958,94921,AfaqDraw,Google has amazing potential with their Pixel Lineups! A really nice user experience and android experience. Hoping that their next ones will be ironed out :D
350,18,Ford's Coolest Electric Truck is from 1978!,2022-04-18,1540958,94921,Zyler,"It's a bummer that you have been having so many issues but I'm glad you gave it another chance. I got my pixel 6 maybe a month after launch and I love it. I haven't had the bugs besides one with the data/wifi turning off and have to toggle it off and on again but they fixed that a couple of months ago or so. It's honestly been one of the best phones, and phone experiences, that I've had, up there with my Samsung note 9. Fingerprint was a bit slow but seems improved for me now. Personally, I miss my fingerprint reader on the back."
351,18,Ford's Coolest Electric Truck is from 1978!,2022-04-18,1540958,94921,Aegelis,"Thanks for your thoughts/experiences.  Just picked up the PIxel 6 (payments until the $600 is paid).  I don't like fingerprint and auto brightness so I was glad to hear these were the larger complaints.  Very happy that the transfer from an LG G7 ThinQ to Pixel 6 was fairy easy.  All my data transferred and most of the apps.  I would've stuck with LG because I like how customizable they were, user friendly, reliable, but are no longer being made and support for calling is running out.  Here's hoping this one lasts more than 4 years (insert laugh track).  All the best and God bless."
352,18,Ford's Coolest Electric Truck is from 1978!,2022-04-18,1540958,94921,,The slow fingerprint reader is the only thing that's annoyed me with it since swapping at launch. I miss my 3XL with the instant fingerprint unlock 
353,18,Ford's Coolest Electric Truck is from 1978!,2022-04-18,1540958,94921,Astro143_,"I've had my P6 since November, and while I have not experienced many of the large bugs I hear about on this device, I do have persistent little bugs and nuances that remind me that it isn't perfect. None of these issues have made me wish I had another phone, the user experience has been phenomenal and I will likely want a pixel 8 or 9 in a few years. I have gotten two days of battery life with my usage since launch, now about 7 months in I may get to 10% around 6-8 PM at night of day 2 verus going to bed with 15-20%. I do notice the high network drain, but I am on wifi 95% of most of my days, so its never been an issue. I am sure if I was traveling more I would notice it more frequently."
354,18,Ford's Coolest Electric Truck is from 1978!,2022-04-18,1540958,94921,Samuel Rodriguez,"Man, I really was thinking about switching from Samsung after a long time to a Pixel a series, but after hearing the issues, I decided to stay. It's really impressive how Samsung stepped it up with the updates; I never expected that of them, especially jumping from one of the worst to one of the best."
355,18,Ford's Coolest Electric Truck is from 1978!,2022-04-18,1540958,94921,Zoomjah,"Pixel 6 owner here (after watching your first video on it). I definitely still notice some bugginess months later pretty much every day.
- I frequently use GPS with the Driving Mode for Google Maps. Sometimes it works fine, but sometimes the GPS display will bug out for like 1-2 minutes and then eventually fixes itself. The audio still works fine, but that kinda sucks while driving on a Freeway and suddenly not feeling as secure about the navigation options."
356,18,Ford's Coolest Electric Truck is from 1978!,2022-04-18,1540958,94921,THlRDEYE,"My user experience completely mirrors everything mentioned. In addition, the screen rotate is atrociously laggy and the navigation presses often registers as multiple presses, forcing me to switch to gesture navigation. REALLY regret trading in my S21 Ultra. I've owned almost every Pixel phone and it definitely has soured my loyalty to the line. I've been trying to find a deal to trade it in for a Samsung, but the Pixel 6 isn't even an option for some reason"
357,19,I Gave the Pixel Another Chance...,2022-04-13,2601565,107396,CapDingo1975,2 days ago they rolled out a patch. It is so much better! The fingerprint now works 99% on first try compared to prior where 10% success rate.
358,19,I Gave the Pixel Another Chance...,2022-04-13,2601565,107396,Alec K,"Absolutely love this style of revisiting phones later on, would love to see this become a regular thing on the channel!"
359,19,I Gave the Pixel Another Chance...,2022-04-13,2601565,107396,Kyle Prince,"I like these kind of reviews a lot, it's really hard to see all the pros and cons at the beginning. I've been on Pixels since the Pixel 2 and the Pixel 6 Pro was my favorite phone for 6 months, then my wife and I both had issues with them. Mine got stuck on the bootloader and seemingly corrupted the drive. I exchanged mine for another one, that was fine just slower. Then her screen went out. We paid them off and exchanged them for iPhones."
360,19,I Gave the Pixel Another Chance...,2022-04-13,2601565,107396,Akshat Shah,"What's great about the steam deck is that it's the culmination of everything valve has done the past few years, the steam controller , the steam big picture ui and proton/Linux support. Even if this doesn't take off it'll accelerate Linux gaming and steam as a whole"
361,19,I Gave the Pixel Another Chance...,2022-04-13,2601565,107396,Koji,Wish you also talked about its repair-ability which sets is apart from most of tech-hardware companies. This is also one of the reasons why a lot of people are supporting / rooting for the steam deck.
362,19,I Gave the Pixel Another Chance...,2022-04-13,2601565,107396,Tommo,"Valve have actually made great hardware, the steam machines being the exception (which weren't actually made by valve). The steam link was sold off because it became obsolete with the steam link apps, and the steam controller was sold off due to a lawsuit. You left out the vive and the index, both of which were among the best VR headsets for their time."
363,19,I Gave the Pixel Another Chance...,2022-04-13,2601565,107396,RAT,Valve has been big in the hardware scene… they’re leading the pack in the high end VR market…
364,19,I Gave the Pixel Another Chance...,2022-04-13,2601565,107396,Joe,"While Steam Machines were a huge fail, Steam Controllers and Link were absolutely amazing, and pretty cheap too."
365,19,I Gave the Pixel Another Chance...,2022-04-13,2601565,107396,Just Gaming,"About the storage,
I don't feel the steam deck was designed to be something u play too many AAA games and is more of an enthusiast product and from what i see with pc gamers most enthusiasts including me play indie titles which are generally less than 30gb in size. Personally I don't think a lot of people would be playing demanding large AAA titles or competitive stuff hence size shouldn't be an issue"
366,19,I Gave the Pixel Another Chance...,2022-04-13,2601565,107396,KingDavid,I love how Marques still does his 2-person skits by himself even though he now has multiple people working with him 😂
367,19,I Gave the Pixel Another Chance...,2022-04-13,2601565,107396,Cheez 1000,"Glad Valve is so open to users truly making their Steam Deck their own, going so far as to have disassembly guides and making Windows Drivers in case you want to install that."
368,19,I Gave the Pixel Another Chance...,2022-04-13,2601565,107396,Kevin Mansel,"Big thing for me with steam deck is that I have two kids and a wife. I’m a huge gamer and I do get a decent amount of time gaming at my desk, but with the deck my kids could be playing at the park or back yard or even in the living room watching movies and playing games of their own. We can all do that together as a family with the bonus of me having my steam library. "
369,19,I Gave the Pixel Another Chance...,2022-04-13,2601565,107396,Queso2469,"I think it's slightly unfair to question valve hardware's ability to ""last"" at least with the steam link. I still regularly see it getting updates from Valve. I suspect they would mostly be security related (keeping certs up to date and updating kernal etc) but they put in the effort to keep it running, and let you build your own with explicit Raspberry Pi support. It has seen UI and usability improvements too though not as recently, but still well after it went out of production. Out of production now and commercially non viable to produce at the time of it's creation? Yeah. But also, probably ahead of it's time. Look how prevalent things like Amazon Fire sticks and similar are now."
370,19,I Gave the Pixel Another Chance...,2022-04-13,2601565,107396,Zahar Varentsov,"The battery life definitely depends on the game and settings.  My half life 2 and CIV games lasts about 4-5 hours.  GTA V about 3 hours.  Yes if you play a triple AAA, 60 fps, high setting, max wattage use, then the battery would drain to 2 hours.   I can imagine playing stardew valley, card game, etc, lasting 6-8 hours."
371,19,I Gave the Pixel Another Chance...,2022-04-13,2601565,107396,HTWingNut,Would have been nice to touch on the tuning options for improved battery life. You can greatly improve battery life simply by locking FPS to 30 and reducing power.
372,19,I Gave the Pixel Another Chance...,2022-04-13,2601565,107396,,"Interesting to watch an MKBHD review in 2022 on a 'first-gen' piece of tech. Going back to those issues around battery life, compatibility issues, hot & loud fans and so on that we take for granted as solved in most of the tech we use today. Steam Deck v2 (or v3, or mini) seem like the ones that will break into the mainstream."
373,19,I Gave the Pixel Another Chance...,2022-04-13,2601565,107396,xyoxus,"The sticks also recognize you touching them, which is a technology from the Valve Index Controllers.
This is used so you can touch them and then use the gyroscope of the Deck to slightly adjust aim for example."
374,19,I Gave the Pixel Another Chance...,2022-04-13,2601565,107396,Moryakov,"I got mine yesterday, absolutely loving it so far. Most of the games I played get an estimated 3 hours but 2 of them get 6 hours so I’m happy about that"
375,19,I Gave the Pixel Another Chance...,2022-04-13,2601565,107396,enishi4ty5,"something interesting to me about the steam deck is the “console-fication” of the pc gaming library… ideally the many many games that never make it to console are able to be played on steamdeck otherwise missed opportunity. idrc if we get elden ring, destiny, or gta tbh, but steams indie library is phenomenal and worth honing in on"
376,19,I Gave the Pixel Another Chance...,2022-04-13,2601565,107396,zak Morgan,"You very quickly glossed over the fact that it is the cheapest gaming PC you can buy today, as a small form factor computer it is incredible value for money"
377,19,I Gave the Pixel Another Chance...,2022-04-13,2601565,107396,OneMad,"You remember when some company claimed ""this is for the gamers!"" - the Steam Deck really is just that. Let's see what MS and Sony make of this."
378,20,The SteamDeck is Incomplete But Fun!,2022-04-11,2139928,88410,CapnTates,You kind of did valve a disservice for not mentioning the valve index. That one's arguably the best VR headset.
379,20,The SteamDeck is Incomplete But Fun!,2022-04-11,2139928,88410,Cliff Galloway,"The steam controller may not have had the best interface, but for what it did, it was amazing. 

The steam link is purely amazing though. It’s like a super chromecast. It’s really amazing what you can do with it, and it’s dead simple to set up."
380,20,The SteamDeck is Incomplete But Fun!,2022-04-11,2139928,88410,,Better watch out. They might just remove the comment section next to solve the problem 😅
381,20,The SteamDeck is Incomplete But Fun!,2022-04-11,2139928,88410,,They should have you watch a video for each comment you need to make for new accounts until a month. Twitch has a feature where you can't type in chat unless you've followed for a certain amount time. Maybe something like that could help.
382,20,The SteamDeck is Incomplete But Fun!,2022-04-11,2139928,88410,,"I can't believe it's been 3 months since this was made, and YouTube still has done nothing to fix this..."
383,20,The SteamDeck is Incomplete But Fun!,2022-04-11,2139928,88410,bkboii24,I don’t think asking/telling YouTube to “fix” things is such a good idea these days 😅
384,20,The SteamDeck is Incomplete But Fun!,2022-04-11,2139928,88410,OmarManta,"This whole bot and spamming thing is infuriating and I'm glad that so many big YouTubers are bringing more and more attention to it
I hope YouTube resolves this soon"
385,20,The SteamDeck is Incomplete But Fun!,2022-04-11,2139928,88410,,"Absolutely feel your frustration. It's getting ridiculous. This and the abusive messages towards us creators or towards other users. Then there's the conspiracy theorists, the chapters of religious spam, the adult messages and the mentally disturbing comments. Comment moderation is a full time role."
386,20,The SteamDeck is Incomplete But Fun!,2022-04-11,2139928,88410,,YouTube: Thanks for the feedback! We will remove the comment section!
387,20,The SteamDeck is Incomplete But Fun!,2022-04-11,2139928,88410,Patrick Scanlon,2000 spammers. That’s insane. I did get one of those a few months ago. This definitely needs to be dealt with. Good research’s and in depth review. Hopefully YouTube listens
388,20,The SteamDeck is Incomplete But Fun!,2022-04-11,2139928,88410,,"lost a lot of faith in google's capabilities with this type of thing when these comments just never went away. I really used to think this would be the type of thing google would excel in, and I'm pretty sad and honestly a little surprised to see that's not the case apparently."
389,20,The SteamDeck is Incomplete But Fun!,2022-04-11,2139928,88410,James P,"Honestly I feel bad for ThioJoe - he started off as this hilarious YT channel but got forced to move away from that because people would try to oil their computers or something. But Google, hire this man!"
390,20,The SteamDeck is Incomplete But Fun!,2022-04-11,2139928,88410,Andy Tran,I really appreciate that someone like you are talking about subjects like this. Small creators doesn’t have a voice. So it’s nice to hear it from a big time creator. 🙏🏼
391,20,The SteamDeck is Incomplete But Fun!,2022-04-11,2139928,88410,Raul K,"Love it, you going out to see what matters to users. That's how it should be. Well done on this one. Hopefully, it's pushed down as much, simple spam control bots are sold as if they take care of everything, little do we know!!"
392,20,The SteamDeck is Incomplete But Fun!,2022-04-11,2139928,88410,Samuel Carlin,Thank you for making a video about this. Bots are becoming a big problem on YouTube.
393,20,The SteamDeck is Incomplete But Fun!,2022-04-11,2139928,88410,Divine Azianka,It's good you're helping most of your viewers to know how these scammers do their things.And also YouTube should try and fix this ASAP.
394,20,The SteamDeck is Incomplete But Fun!,2022-04-11,2139928,88410,Tom Byrne,"I really enjoy your tech videos, and I also love these types of vids where you dive into the intracacies of how the platform works from a Creator's POV. Awesome, valuable information 💪🏻"
395,20,The SteamDeck is Incomplete But Fun!,2022-04-11,2139928,88410,Justeen15,"I am liking, sharing, and commenting this video to help spread the words out and do what I can to do get YouTube have this fixed. This is going out of hands for creators and audience."
396,20,The SteamDeck is Incomplete But Fun!,2022-04-11,2139928,88410,Bronze Age Nerd,"Thank you for addressing this stuff. It's in-line with a lot of stuff we see as content-creator such as ""spam bots"" in Live Shows. And I love your tip at the end about verified accounts we'd contact our viewers from!"
397,20,The SteamDeck is Incomplete But Fun!,2022-04-11,2139928,88410,Awesome Playz Gamez,"Your videos are awesome.
They keep us entertained everytime!You never fail to entertain us !!!!!!"
398,20,The SteamDeck is Incomplete But Fun!,2022-04-11,2139928,88410,,Literally what I deal with now. One email a day then now several with screenshots.
399,21,YouTube Needs to Fix This,2022-04-01,2926259,190809,Blocktelligence,"Totally agree.  For a while I had been trying to tag these as scam alerts for the videos I post, just to warn people.  Has gotten totally out of hand.   Thank you for using your platform to highlight this issue."
400,21,YouTube Needs to Fix This,2022-04-01,2926259,190809,Maen Hadid,"You're becoming more of a truth seeker and journalist than before, you're adding a lot of value as you evolve beyond just reviewing tech to actually help us understand how it works. Thank you Marques."
401,21,YouTube Needs to Fix This,2022-04-01,2926259,190809,Znuff,"Would have been nice to mention that even before fast charging, expected battery life was kind of about the same: after around 2 years, it was normal to lose 20% of your battery capacity"
402,21,YouTube Needs to Fix This,2022-04-01,2926259,190809,shawn wright,Much respect - you helped and I am sure others get a more realistic perspective on how this all works.  Your knowledge and communication game is so next level.  It is obvious you are a man and a company who cares about others.  Keep up the good work. :)
403,21,YouTube Needs to Fix This,2022-04-01,2926259,190809,skepticbb93,I always assumed that fast chargers would shorten the life of your battery and possibly your device.  Because they want you to buy a new phone- same reason Apple devised a very efficient way to ruin the experience of users of their older products.
404,21,YouTube Needs to Fix This,2022-04-01,2926259,190809,Kswis,"About 45 watts seems to be a sweet spot. Charging and discharging full cycles, quickly, definitely degrades lith-ion batteries. My s21 ultra has a setting to keep it from charging over 85% to extend life a bit"
405,21,YouTube Needs to Fix This,2022-04-01,2926259,190809,Maiahi,"Great video! Showcasing cool technical feats that took me back to the way I felt reading about phones 10 years ago as a young teen, explaining and giving really practical advice that's easy to comply with. And the end, explaining the cause of the overheating samsungs to help us let go of the fear associated with that!"
406,21,YouTube Needs to Fix This,2022-04-01,2926259,190809,Kami,"Ok, fast charging allow you to charge FAST between 20% to 80% (in 10 minutes with a 120W fast charger). This interval is perfect to preserve battery life and doesn't create much heat. I have a 120W fast charging phone and after one and a half year, I lost ~4% of battery capacity (I use Accubattery to estimate the battery degradation). Basically my battery life hasn't really decreased and I don't have to wait for an hour to use my phone again."
407,21,YouTube Needs to Fix This,2022-04-01,2926259,190809,Green-Pill Neo,I am glad that more companies seem tp be realizing that most people would be fine with an extra couple mm of thickness on the phone or the charger for better charging or battery life
408,21,YouTube Needs to Fix This,2022-04-01,2926259,190809,Jo Jacobs,"Very nice presentation on this subject! You can take what you’ve learned to related uses in general:
- some of my bigger battery power banks actually charge faster if I unplug them to let them cool off after a certain percentage to plug them in later on.
- don’t put your phone on your car’s dashboard in direct sunlight when navigating. Use one of those air roster phone holders so your phone gets cooled by the car’s AC/ventilation while driving."
409,21,YouTube Needs to Fix This,2022-04-01,2926259,190809,Max Muster,"Thank you for researching into this! I‘d love to see you and your Team doing a comparison between to phones. One could be charged normally and one could be charged with fast charging, while draining them through watching youtube videos (or netflix) so they habe the same usage. Then after a year you could look how the actualy battery percentage is keeping up. Maybe do this with an iPhone?"
410,21,YouTube Needs to Fix This,2022-04-01,2926259,190809,Peace by Punch,"Thanks for digging into it. I agree that heat is the number 1 battery killer. Also 1) reduce the charging cycles (say 1 charge every 2 days), and 2) avoid the extremes (try to keep the charging level between 20% to 80%), and 3) only charge when the phone is turned off, then the battery should serve you well. "
411,21,YouTube Needs to Fix This,2022-04-01,2926259,190809,Ethan VanCamp,"Pretty great summary, Marques! I'm an EE that designs Li-Ion batteries for a few industries, and this is all pretty accurate and fair. 800 Charge cycles doesn't seem like much, but that's outstanding in relation to just a couple years ago!"
412,21,YouTube Needs to Fix This,2022-04-01,2926259,190809,Daniel H,"Linus did some experimenting on this a while back, IIRC he found that it's less about how fast the battery is charged, and more about the range. Fully charging and discharging  battery puts a lot of stress on it. Doing so repeatedly degrades the battery. Doing so repeatedly while also at high temperature, really degrades the battery."
413,21,YouTube Needs to Fix This,2022-04-01,2926259,190809,Sammy Oofol,Nice one! Good to know that there is a degradation standard. There is only one thing 120W charging was introduced by Xiaomi with the 10Ultra back in 2020...  I have one of those and the graphen batteries still work great and charge same fast today as on day 1.
414,21,YouTube Needs to Fix This,2022-04-01,2926259,190809,Ska Bob,I have never really worried about fast charging on my phones. Typically 60-70% left when I plug them in at night so even a slow charger would have plenty to charge it up overnight.
415,21,YouTube Needs to Fix This,2022-04-01,2926259,190809,Henfredemars,"This is the content I crave. Thorough research and technical discussion, grounded in the best of the available public information."
416,21,YouTube Needs to Fix This,2022-04-01,2926259,190809,TastySurrealBowl,"Your videos are a master class in how to convey a ton of great relevant detail fast, succinctly, and without quirky interjections to break the flow of pertinent information.   There isn’t one second wasted in any of your reviews I’ve watched, and you’ve made me interested in content I wouldn’t have given a second thought to presented by others.  Thanks for always making your viewers feel like their time is valuable!  🙏"
417,21,YouTube Needs to Fix This,2022-04-01,2926259,190809,Silver Aura,"I straight up love how this video was able to teach someone who thought they knew everything they needed to know about modern battery tech... some humility. I love this video and as a long-time follower, I love to see it's coming from, among many others I trust, you."
